"id_docente";"nome";"titulo";"tipo";"issn_ou_sigla";"nome_local";"ano";"qualis";"natureza";"percentile_ou_h5";"autores";"doi"
49;Pedro de Alcantara dos Santos Neto;A ensemble methodology for automatic classification of chest X-rays using deep learning;ARTIGO-PUBLICADO;"00104825";COMPUTERS IN BIOLOGY AND MEDICINE;2022;A1;COMPLETO;89;"VOGADO, LUIS;Flavio Henrique Duarte de Araujo;NETO, PEDRO SANTOS;ALMEIDA, JOÃO;TAVARES, JOÃO MANUEL R.S.;VERAS, RODRIGO;";"10.1016/j.compbiomed.2022.105442"
49;Pedro de Alcantara dos Santos Neto;Identifying Source Code File Experts;TRABALHO-EM-EVENTOS;ESEM;International Symposium on Empirical Software Engineering and Measurement (ESEM) - Proceedings of the 2022 International Symposium on Empirical Software Engineering and Measurement (ESEM);2022;A2;INTERNACIONAL;;"Otávio Cury da Costa Castro;Guilherme Amaral Avelino;Pedro de Alcantara dos Santos Neto;BRITTO, RICARDO;Marco Tulio Valente;";""
49;Pedro de Alcantara dos Santos Neto;Detecção de Doenças em Imagens de Raios-X da Coluna Lombo-Sacra com Convnets;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Computação Aplicada à Saúde - Anais do XXII Simpósio Brasileiro de Computação Aplicada à Saúde;2022;SQ;NACIONAL;;"PABLO DE ABREU VIEIRA;Lucas de Araújo Lopes;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;DEBORAH M. V. MAGALHAES;ROMUERE R. V. SILVA;";""
49;Pedro de Alcantara dos Santos Neto;Internet of Health Things for Quality of Life: Open Challenges based on a Systematic Literature Mapping;TRABALHO-EM-EVENTOS;-;International Conference on Health Informatics - Proceedings of the International Conference on Health Informatics;2022;SQ;INTERNACIONAL;;"Pedro Almir Martins de Oliveira;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;Bruno Oliveira;";""
49;Pedro de Alcantara dos Santos Neto;Towards an IoHT Platform to Monitor QoL Indicators;TRABALHO-EM-EVENTOS;-;International Conference on Health Informatics - Proceedings of the International Conference on Health Informatics;2022;SQ;INTERNACIONAL;;"Pedro Almir Martins de Oliveira;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;Bruno Oliveira;";""
49;Pedro de Alcantara dos Santos Neto;Ten Years of eHealth Discussions on Stack Overflow;TRABALHO-EM-EVENTOS;-;International Conference on Health Informatics - Proceedings of the International Conference on Health Informatics;2022;SQ;INTERNACIONAL;;"Pedro Almir Martins de Oliveira;Evilasio Costa Junrio;Rossana Maria de Castro Andrade;Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uma Análise da Co-Evolução de Teste em Projetos de Software no GitHub;TRABALHO-EM-EVENTOS;-;"9th Workshop on Software Visualization, Evolution and Maintenance - Proceedings of 9th Workshop on Software Visualization, Evolution and Maintenance";2021;SQ;NACIONAL;;"Charles José Lima de Miranda;Guilherme Amaral Avelino;Pedro de Alcantara dos Santos Neto;Victor Ribeiro da Silva;";""
49;Pedro de Alcantara dos Santos Neto;Software Development During COVID-19 Pandemic: an Analysis of Stack Overflow and GitHub;TRABALHO-EM-EVENTOS;ICSE;"3rd ICSE Workshop on Software Engineering for Healthcare (SEH 2021) - Proceedings of 3rd ICSE Workshop on Software Engineering for Healthcare (SEH 2021)";2021;A1;INTERNACIONAL;;"Pedro Almir Martins de Oliveira;Pedro de Alcantara dos Santos Neto;Gleisson de Andrade e Silva;Irvayne Matheus de Sousa Ibiapina;Rossana Maria de Castro Andrade;";""
49;Pedro de Alcantara dos Santos Neto;COVID-19 Diagnosis in Chest X-ray using Transfer Learning;TRABALHO-EM-EVENTOS;-;ACM/SIGAPP Symposium On Applied Computing - Proceedings of ACM/SIGAPP Symposium On Applied Computing;2021;SQ;INTERNACIONAL;;"PABLO DE ABREU VIEIRA;Luis Henrique Silva Vogado;Pedro de Alcantara dos Santos Neto;Lucas de Araújo Lopes;Rodrigo de Melo Souza Veras;Flavio Henrique Duarte de Araujo;Gleisson de Andrade e Silva;";""
49;Pedro de Alcantara dos Santos Neto;IoT-Health Platform to Monitor and Improve Quality of Life in Smart Environments;TRABALHO-EM-EVENTOS;COMPSAC;"2021 IEEE 45th Annual Computers, Software, and Applications Conference (COMPSAC) - 2021 IEEE 45th Annual Computers, Software, and Applications Conference (COMPSAC)";2021;A2;NAO_INFORMADO;;"OLIVEIRA, PEDRO ALMIR M.;ANDRADE, ROSSANA M. C.;Pedro de Alcantara dos Santos Neto;";"10.1109/compsac51774.2021.00289"
49;Pedro de Alcantara dos Santos Neto;MiD: Possibilitando a Integração entre Sistemas Web;TRABALHO-EM-EVENTOS;SBSI;Simpósio Brasileiro de Sistemas de Informação (SBSI) - Anais do XVI Simpósio Brasileiro de Sistemas de Informação (SBSI);2020;A4;NACIONAL;;"Irvayne Matheus de Sousa Ibiapina;Pedro de Alcantara dos Santos Neto;Guilherme Amaral Avelino;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Detecção Automática de Usability Smells em Aplicações Web executando em Dispositivos Móveis;TRABALHO-EM-EVENTOS;SBSI;Simpósio Brasileiro de Sistemas de Informação (SBSI) - Anais do XVI Simpósio Brasileiro de Sistemas de Informação (SBSI);2020;A4;NACIONAL;;"María Isabel Limaylla Lunarejo;Pedro de Alcantara dos Santos Neto;Guilherme Amaral Avelino;BRITTO, RICARDO;";""
49;Pedro de Alcantara dos Santos Neto;Developing and using checklists to improve software effort estimation: A multi-case study;TRABALHO-EM-EVENTOS;-;Euromicro Conference on Software Engineering and Advanced Applications. Journal First - Proceedings of Euromicro Conference on Software Engineering and Advanced Applications;2020;SQ;INTERNACIONAL;;"MUHAMMAD USMAN;Kai Petersen;Jurgen Borstle;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;;LIVRO-PUBLICADO-OU-ORGANIZADO;-;null - ;2019;SQ;;;"Glauber Dias Gonçalves;DEBORAH MARIA VIEIRA MAGALHAES;Flavio Henrique Duarte de Araujo;SILVA, ROMUERE R.V.;";""
49;Pedro de Alcantara dos Santos Neto;An Approach to Support the Selection of Relevant Studies in Systematic Review and Systematic Mappings;TRABALHO-EM-EVENTOS;BRACIS;Brazilian Conference on Intelligent Systems (BRACIS) - Proceedings of the 8th Brazilian Conference on Intelligent Systems (BRACIS);2019;A4;NACIONAL;;"Gleisson de Andrade e Silva;Pedro de Alcantara dos Santos Neto;Raimundo Santos Moura;Alexandre Cristian Lages de Araújo;Otávio Cury da Costa Castro;Irvayne Matheus de Sousa Ibiapina;";""
49;Pedro de Alcantara dos Santos Neto;A Test Case Prioritization Approach Based on Software Component Metrics;TRABALHO-EM-EVENTOS;SMC;IEEE International Conference on Systems, Man, and Cybernetics (SMC) - Proceedings of the 2019 IEEE International Conference on Systems, Man, and Cybernetics (SMC);2019;A2;INTERNACIONAL;;"DENNIS SAVIO MARTINS DA SILVA;RABÊLO, RICARDO;Pedro de Alcantara dos Santos Neto;BRITTO, RICARDO;Pedro Almir Martins de Oliveira;";""
49;Pedro de Alcantara dos Santos Neto;Usability Problems Discovery Based on the Automatic Detection of Usability Smells;TRABALHO-EM-EVENTOS;SAC;The 33rd ACM/SIGAPP Symposium on Applied Computing (SAC-2019) - Proceedings of the ACM/SIGAPP Symposium on Applied Computing (SAC-2019);2019;A2;INTERNACIONAL;;"Rafael Fontinele Ribeiro;Matheus de Meneses Campanhã Souza;Pedro Almir Martins de Oliveira;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Visualizando Comunalidades e Variabilidades em uma Família de Produtos de Software;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Sistemas de Informação - Anais do XV Simpósio Brasileiro de Sistemas de Informação;2019;SQ;NACIONAL;;"Denise Alves da Costa;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;A Study of the Influence of Textual Features in Learning Medical Prior Authorization;TRABALHO-EM-EVENTOS;CBMS;IEEE CBMS International Symposium on Computer-Based Medical Systems - Proceedings of the 32th IEEE CBMS International Symposium on Computer-Based Medical Systems;2019;A3;INTERNACIONAL;;"Gilvan Veras Magalhães Junior;João Paulo Albuquerque Vieira;Roney Lira de Sales Santos;Jardeson Leandro Nascimento Barbosa;Pedro de Alcantara dos Santos Neto;Raimundo Santos Moura;";""
49;Pedro de Alcantara dos Santos Neto;How to Avoid Customer Churn in Health Insurance/Plans? A Machine Learn Approach;TRABALHO-EM-EVENTOS;CBMS;IEEE CBMS International Symposium on Computer-Based Medical Systems - Proceedings of the 32th IEEE CBMS International Symposium on Computer-Based Medical Systems;2019;A3;INTERNACIONAL;;"Jefferson Henrique Camelo Soares;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;Erick Baptista Passos;Jardeson Leandro Nascimento Barbosa;Lucas de Araújo Lopes;";""
49;Pedro de Alcantara dos Santos Neto;Using Historical Information of Patients for Prior Authorization Learning;TRABALHO-EM-EVENTOS;BRACIS;Brazilian Conference on Intelligent Systems (BRACIS) - Proceedings of the Brazilian Conference on Intelligent Systems (BRACIS);2019;A4;NACIONAL;;"Karoline de Moura Farias;Pedro de Alcantara dos Santos Neto;André Macedo Santana;Ranulfo Plutarco Bezerra Neto;";""
49;Pedro de Alcantara dos Santos Neto;"Efeitos colaterais da visualizac&#807;a&#771;o de di&#769;vidas te&#769;cnicas em ni&#769;vel de funcionalidades em um projeto de manutenc&#807;a&#771;o de software";TRABALHO-EM-EVENTOS;SBQS;Simpósio Brasileiro de Qualidade de Software (SBQS) - Anais do Simpósio Brasileiro de Qualidade de Software (SBQS);2019;B1;NACIONAL;;"Ronivon Silva Dias;Pedro de Alcantara dos Santos Neto;Irvayne Matheus de Sousa Ibiapina;Guilherme Amaral Avelino;Otávio Cury da Costa Castro;";""
49;Pedro de Alcantara dos Santos Neto;CONTroL: Context-Based Reconfiguration Testing Tool;TRABALHO-EM-EVENTOS;-;Sessão de Ferramentas - Congresso Brasileiro de Software - Anais do IX Congresso Brasileiro de Software;2018;SQ;NACIONAL;;"Ismayle Sousa Santos;Erick Barros dos Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;A Case Study of the Introduction of Game Design Techniques in Software Development;ARTIGO-PUBLICADO;"17518814";IET Software (Online);2018;SQ;COMPLETO;;"Pedro de Alcantara dos Santos Neto;Danilo Batista Medeiros;Irvayne Matheus de Sousa Ibiapina;Otávio Cury da Costa Castro;";"10.1049/iet-sen.2018.5149"
49;Pedro de Alcantara dos Santos Neto;Developing and using checklists to improve software effort estimation: A multi-case study;ARTIGO-PUBLICADO;"01641212";JOURNAL OF SYSTEMS AND SOFTWARE;2018;A2;COMPLETO;85;"MUHAMMAD USMAN;Jurgen Borstle;Kai Petersen;Pedro de Alcantara dos Santos Neto;";"10.1016/j.jss.2018.09.054"
49;Pedro de Alcantara dos Santos Neto;CIaaS - Computational Intelligence as a Service with Athena;ARTIGO-PUBLICADO;"14778424";COMPUTER LANGUAGES SYSTEMS & STRUCTURES;2018;SQ;COMPLETO;;"OLIVEIRA, PEDRO;Pedro de Alcantara dos Santos Neto;BRITTO, RICARDO;RABÊLO, RICARDO;BRAGA, RONYERISON;SOUZA, MATHEUS;";"10.1016/j.cl.2018.04.003"
49;Pedro de Alcantara dos Santos Neto;Analysis of Code Familiarity in Module and Functionality Perspectives;TRABALHO-EM-EVENTOS;SBQS;Simpósio Brasileiro de Qualidade de Software (SBQS) - Anais do XVII Simpósio Brasileiro de Qualidade de Software (SBQS);2018;B1;NACIONAL;;"Francisco Vanderson de Moura Alves;Pedro de Alcantara dos Santos Neto;Werney A. L. Lira;Irvayne Matheus de Sousa Ibiapina;";""
49;Pedro de Alcantara dos Santos Neto;A Machine Learning Approach to Generate Test Oracles;TRABALHO-EM-EVENTOS;-;XXXII SIMPÓSIO BRASILEIRO DE ENGENHARIA DE SOFTWARE - Proceedings of the XXXII SIMPÓSIO BRASILEIRO DE ENGENHARIA DE SOFTWARE;2018;SQ;NACIONAL;;"Ronyerison Dantas Braga;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;José Reis Ribeiro Santiago;Matheus de Meneses Campanhã Souza;";""
49;Pedro de Alcantara dos Santos Neto;Optimized Feature Selection for Initial Launch in Dynamic Software Product Lines;TRABALHO-EM-EVENTOS;-;International Conference on Enterprise Information Systems - Proceedings of the 20th International Conference on Enterprise Information Systems;2018;SQ;INTERNACIONAL;;"Evilasio Costa Junrio;Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Leonardo Sampaio Rocha;jerffeson Teixeira de Souza;Pedro de Alcantara dos Santos Neto;Claudia Maria Lima Wener;";""
49;Pedro de Alcantara dos Santos Neto;Um Método para Visualizar a Contribuição dos Desenvolvedores na Realização de Testes em Projetos de Software;TRABALHO-EM-EVENTOS;-;III Escola Regional de Informática do Piauí - Anais da III Escola Regional de Informática do Piauí;2017;SQ;REGIONAL;;"Irvayne Matheus de Sousa Ibiapina;Werney A. L. Lira;Francisco Vanderson de Moura Alves;Pedro de Alcantara dos Santos Neto;Gleisson de Andrade e Silva;";""
49;Pedro de Alcantara dos Santos Neto;Generating Test Cases and Procedures from Use Cases in Dynamic Software Product Lines;TRABALHO-EM-EVENTOS;-;The 32nd ACM Symposium on Applied Computing - Proceedings of the 32nd ACM Symposium on Applied Computing;2017;SQ;INTERNACIONAL;;"Ítalo Linhares de Araújo;Ismayle Sousa Santos;João Bosco Ferreira Filho;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Investigating the Effects of Class Imbalance in Learning the Claim Authorization Process in the Brazilian Health Care Market;TRABALHO-EM-EVENTOS;NETWORKS;International Joint Conference on Neural Networks - Proceceedings of the 2017 International Joint Conference on Neural Networks;2017;B2;INTERNACIONAL;;"jackson cunha cassimiro;André Macedo Santana;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;";""
49;Pedro de Alcantara dos Santos Neto;Inferência da Familiaridade de Código por Meio da Mineração de Repositórios de Software;TRABALHO-EM-EVENTOS;SBQS;Simpósio Brasileiro de Qualidade de Software - SBQS, - Anais do XVI Simpósio Brasileiro de Qualidade de Software;2017;B1;NACIONAL;;"Irvayne Matheus de Sousa Ibiapina;Francisco Vanderson de Moura Alves;Werney A. L. Lira;Gleisson de Andrade e Silva;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;CoDiVision 2.0: Uma Ferramenta para Visualizar a Contribuição dos Desenvolvedores na Realização de Testes em Projetos de Software;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Software - Sessão de Ferramentas - Anais do VIII Congresso Brasileiro de Software;2017;SQ;NACIONAL;;"Irvayne Matheus de Sousa Ibiapina;Francisco Vanderson de Moura Alves;Werney A. L. Lira;Gleisson de Andrade e Silva;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;CoDiVision: Uma Ferramenta para Apoio na Avaliação de Estudantes no Ensino de Programação;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Informática na Educação - Anais do 28º Simpósio Brasileiro de Informática na Educação;2017;SQ;NACIONAL;;"Francisco Vanderson de Moura Alves;Irvayne Matheus de Sousa Ibiapina;Werney A. L. Lira;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;UseSkill: uma ferramenta que auxilia na realização de avaliações de usabilidade em aplicações Web;TRABALHO-EM-EVENTOS;-;Sessão de Ferramentas do Congresso Brasileiro de Software: Teoria e Prática - Anais do VII Congresso Brasileiro de Software: Teoria e Prática;2016;SQ;NACIONAL;;"Matheus de Meneses Campanhã Souza;Rafael Fontinele Ribeiro;Pedro Almir Martins de Oliveira;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;A hybrid approach to suggest software product line portfolios;ARTIGO-PUBLICADO;"15684946";Applied Soft Computing (Print);2016;A1;COMPLETO;93;"Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Jonathas Cruz;Werney A. L. Lira;";"10.1016/j.asoc.2016.08.024"
49;Pedro de Alcantara dos Santos Neto;Using machine learning to support healthcare professionals in making preauthorisation decisions;ARTIGO-PUBLICADO;"13865056";International Journal of Medical Informatics;2016;A1;COMPLETO;88;"Flavio Henrique Duarte de Araujo;Pedro de Alcantara dos Santos Neto;André Macedo Santana;";"10.1016/j.ijmedinf.2016.06.007"
49;Pedro de Alcantara dos Santos Neto;A Hybrid Approach for Test Case Prioritization and Selection;TRABALHO-EM-EVENTOS;CEC;IEEE Congress on Evolutionary Computation (IEEE CEC 2016) - Proceedings of the 2016 IEEE Congress on Evolutionary Computation (IEEE CEC 2016);2016;A1;INTERNACIONAL;;"DENNIS SAVIO MARTINS DA SILVA;Pedro Almir Martins de Oliveira;Ricardo A. L. Rabêlo;Matheus de Meneses Campanhã Souza;Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;"CAPRIOVI: UM SISTEMA DE INFORMAC&#807;A&#771;O PARA MELHORAMENTO GENE&#769;TICO DE CAPRINOS E OVINOS";TRABALHO-EM-EVENTOS;SBSI;Simpósio Brasileiro de Sistemas de Informação ? SBSI 2016 - Anais do Simpósio Brasileiro de Sistemas de Informação ? SBSI 2016;2016;A4;NACIONAL;;"Thasciano Lima Carvalho;Natanael Pereira dos Santos;Werney A. L. Lira;Pedro Almir Martins de Oliveira;Pedro de Alcantara dos Santos Neto;José Lindemberg Rocha Sarmento;Ricardo A. L. Rabêlo;";""
49;Pedro de Alcantara dos Santos Neto;Model Verification of Dynamic Software Product Lines;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Engenharia de Software - Anais do XXX Simpósio Brasileiro de Engenharia de Software;2016;SQ;NACIONAL;;"Ismayle Sousa Santos;Lincoln de Sousa Rocha;Pedro de Alcantara dos Santos Neto;Rossana Maria de Castro Andrade;";""
49;Pedro de Alcantara dos Santos Neto;Um Estudo Prático sobre Mapeamento Sistemático da Literatura utilizando a ferramenta TheEnd;CAPITULO-DE-LIVRO-PUBLICADO;-;Anais da III Escola Regional de Informática do Piauí - ;2016;SQ;;;"Ronyerison Dantas Braga;Pedro Almir Martins de Oliveira;Matheus de Meneses Campanhã Souza;Gleisson de Andrade e Silva;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uma Abordagem para Apoiar Avaliações de Usabilidade em Sistemas Web com base em Mineração de Dados;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Qualidade de Software - Anais do XV Simpósio Brasileiro de Qualidade de Software;2016;SQ;NACIONAL;;"Matheus de Meneses Campanhã Souza;Rafael Fontinele Ribeiro;Pedro Almir Martins de Oliveira;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Athena: Uma Ferramenta Visual para Auxiliar o Ensino da Inteligência Computacional;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Informática da Educação - Anais do V Congresso Brasileiro de Informática da Educação;2016;SQ;NACIONAL;;"Ronyerison Dantas Braga;Pedro Almir Martins de Oliveira;Matheus de Meneses Campanhã Souza;RICARDO DE SOUSA BRITTO;Werney A. L. Lira;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Detecção de Variabilidades e Comunalidades em uma Família de Produtos de Software;TRABALHO-EM-EVENTOS;-;VI Workshop de Teses e Dissertações do CBSoft - Anais do VI Workshop de Teses e Dissertações do CBSoft;2016;SQ;NACIONAL;;"Denise Alves da Costa;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Codivision: Uma Ferramenta para Mapear a Divisão do Conhecimento entre os Desenvolvedores a partir da Análise de Repositório de Código;TRABALHO-EM-EVENTOS;-;Sessão de Ferramentas do Congresso Brasileiro de Software: Teoria e Prática - Anais do VII Congresso Brasileiro de Software: Teoria e Prática;2016;SQ;NACIONAL;;"Francisco Vanderson de Moura Alves;Werney A. L. Lira;Irvayne Matheus de Sousa Ibiapina;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Templates for textual use cases of software product lines: results from a systematic mapping study and a controlled experiment;ARTIGO-PUBLICADO;"21951721";Journal of Software Engineering Research and Development;2015;B1;COMPLETO;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";"10.1186/s40411-015-0020-3"
49;Pedro de Alcantara dos Santos Neto;Algoritmos de otimização para seleção de acasalamentos em ovinos e caprinos;TRABALHO-EM-EVENTOS;-;I Simpósio Internacional de Raças Nativas - Anais do I Simpósio Internacional de Raças Nativas;2015;SQ;INTERNACIONAL;;"Lailson da Silva Borges;José Lindemberg Rocha Sarmento;Pedro de Alcantara dos Santos Neto;Natanael Pereira dos Santos;Thasciano Lima Carvalho;";""
49;Pedro de Alcantara dos Santos Neto;UseSkill: uma ferramenta de apoio à avaliação de usabilidade de sistemas Web;TRABALHO-EM-EVENTOS;SBQS;Simpósio Brasileiro de Qualidade de Software (SBQS) - Anais do XIV Simpósio Brasileiro de Qualidade de Software;2015;B1;NACIONAL;;"Matheus de Meneses Campanhã Souza;Pedro Almir Martins de Oliveira;Rafael Fontinele Ribeiro;Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Estimativa de Esforço em Projetos Ágeis de Software Utilizando Mapas de Kohonen;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Qualidade de Software - Anais do XIV Simpósio Brasileiro de Qualidade de Software;2015;SQ;NACIONAL;;"Werney A. L. Lira;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Um Método para Geração Otimizada de Testes a partir de Requisitos para Linhas de Produto de Software Dinâmicas;TRABALHO-EM-EVENTOS;-;V Workshop de Teses e Dissertações do CBSoft - Anais do V Workshop de Teses e Dissertações do CBSoft;2015;SQ;NACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;FERRAMENTAS PARA DESENVOLVIMENTO DE SISTEMAS BASEADOS EM INTELIGÊNCIA COMPUTACIONAL: UM MAPEAMENTO SISTEMÁTICO;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Automação Inteligente - Anais do XII Simpósio Brasileiro de Automação Inteligente;2015;SQ;NACIONAL;;"Ronyerison Dantas Braga;Pedro Almir Martins de Oliveira;Matheus de Meneses Campanhã Souza;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Uma Abordagem Influenciada por Pré-processamento para Aprendizagem do Processo de Regulação Médica;ARTIGO-PUBLICADO;"21754411";Journal of Health Informatics;2015;A4;COMPLETO;;"Flavio Henrique Duarte de Araujo;André Macedo Santana;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Evaluation of Classifiers Based on Decision Tree for Learning Medical Claim Process;ARTIGO-PUBLICADO;"15480992";Revista IEEE América Latina;2015;B1;COMPLETO;47;"Flavio Henrique Duarte de Araujo;André Macedo Santana;Pedro de Alcantara dos Santos Neto;";"10.1109/tla.2015.7040662"
49;Pedro de Alcantara dos Santos Neto;Working and Playing with Scrum;ARTIGO-PUBLICADO;"02181940";International Journal of Software Engineering and Knowledge Engineering;2015;B1;COMPLETO;48;"Danilo Batista Medeiros;Erick Baptista Passos;Wandresson Araújo;Pedro de Alcantara dos Santos Neto;";"10.1142/S021819401550014X"
49;Pedro de Alcantara dos Santos Neto;Identificando a Formação de Ilhas de Conhecimento em Projetos de Software;TRABALHO-EM-EVENTOS;-;Escola Regional de Informática do Piauí - Anais da I Escola Regional de Informática do Piauí;2015;SQ;REGIONAL;;"Francisco Vanderson de Moura Alves;Werney A. L. Lira;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Athena: A Visual Tool to Support the Development of Computational Intelligence Systems;TRABALHO-EM-EVENTOS;ICTAI;IEEE International Conference on Tools with Artificial Intelligence (ICTAI) - Proceedings of the IEEE International Conference on Tools with Artificial Intelligence;2014;A3;INTERNACIONAL;;"Pedro Almir Martins de Oliveira;Matheus de Meneses Campanhã Souza;Ronyerison Dantas Braga;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Aprendizagem Automática da Regulação Médica/Odontológica pelo Uso de Classificadores e Descoberta do Conhecimento em Base de Dados;TRABALHO-EM-EVENTOS;-;XIV Congresso Brasileiro de Informática em Saúde - Anais do XIV Congresso Brasileiro de Informática em Saúde;2014;SQ;NACIONAL;;"Flavio Henrique Duarte de Araujo;André Macedo Santana;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;How to Describe SPL Variabilities in Textual Use Cases?;TRABALHO-EM-EVENTOS;SBCARS;Simpósio Brasileiro de Componentes, Arquiteturas e Reutilização de Software (SBCARS) - Anais do  Simpósio Brasileiro de Componentes, Arquiteturas e Reutilização de Software (SBCARS);2014;B1;NACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Analysis of cattle herds in the State of Piauí in the Northeast region from the database of Agricultural Defense Agency of the State - ADAPI;TRABALHO-EM-EVENTOS;-;"51a. Reunião da Sociedade Brasileira de Zootecnia - Anais da 51a. Reunião da Sociedade Brasileira de Zootecnia";2014;SQ;NACIONAL;;"José Wilson da Silva Moura;Agrícola Cavalcante Borges Neto;JOSE ELIVALTO GUIMARAES CAMPELO;Gaerdo Magela Cortes Carvalho;Diego Helcias Cavalcante;Lauro Wells Teixeira Silva;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Um Ambiente para Geração de Cenários de Testes para Linhas de Produto de Software Sensíveis ao Contexto;TRABALHO-EM-EVENTOS;-;Concurso de Teses e Dissertações em Qualidade de Software. - Anais do XII Simpósio Brasileiro de Qualidade de Software;2014;SQ;NACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;SELF: an Easy Way to Perform Acceptance Testing;TRABALHO-EM-EVENTOS;SBQS;XII Simpósio Brasileiro de Qualidade de Software (SBQS) - Anais do XII Simpósio Brasileiro de Qualidade de Software;2014;B1;NACIONAL;;"Pedro Almir Martins de Oliveira;Denise Alves da Costa;Matheus de Meneses Campanhã Souza;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;ChAPTER: Um Método para Geração de Cenários de Testes para Linhas de Produto de Software Sensíveis ao Contexto;TRABALHO-EM-EVENTOS;SBCUP;VI Simpósio Brasileiro de Computação Ubíqua e Pervasiva - SBCUP - Anais do VI Simpósio Brasileiro de Computação Ubíqua e Pervasiva;2014;B4;NACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
